customer_id,age,gender,item_purchased,category,purchase_amount,location,size,color,season,review_rating,subscription_status,shipping_type,discount_applied,promo_code_used,previous_purchases,payment_method,frequency_of_purchases,avg_order_value,discount_applied_flag,promo_code_used_flag,subscription_flag,frequency_score,satisfaction_flag,satisfaction_level,promo_dependency_score,promo_dependency_level,value_score,value_tier,loyalty_def_1,loyalty_def_2,customer_segment,age_group,spend_level,retention_score,retention_level
3361,22,Female,Jacket,Outerwear,81,Minnesota,M,Maroon,Spring,3.3,No,2-Day Shipping,No,No,47,Cash,Every 3 Months,1.7234042553191489,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.5463525641025642,Premium Value,1,0,Stable Mid-Value Customers,18-24,High Spend,0.7321794871794872,High Retention
3362,47,Female,Shoes,Footwear,26,Florida,M,Silver,Spring,4.1,No,Free Shipping,No,No,47,Credit Card,Bi-Weekly,0.5531914893617021,0,0,0,1,1,High Satisfaction,0.0,Low Promo Dependency,0.3722371794871795,Mid Value,0,0,Stable Mid-Value Customers,45-54,Low Spend,0.5866410256410256,Medium Retention
3363,50,Female,Handbag,Accessories,61,Tennessee,M,Gray,Summer,3.0,No,Next Day Air,No,No,48,Venmo,Fortnightly,1.2708333333333333,0,0,0,6,0,Medium Satisfaction,0.0,Low Promo Dependency,0.5510576923076923,Premium Value,1,0,Stable Mid-Value Customers,45-54,Medium Spend,0.8893589743589744,High Retention
3364,58,Female,Sweater,Clothing,23,California,M,Turquoise,Winter,3.0,No,Next Day Air,No,No,46,Bank Transfer,Bi-Weekly,0.5,0,0,0,1,0,Medium Satisfaction,0.0,Low Promo Dependency,0.2545448717948718,Low Value,0,0,Stable Mid-Value Customers,55+,Low Spend,0.5737179487179487,Medium Retention
3365,50,Female,Scarf,Accessories,33,Oregon,M,Peach,Fall,3.2,No,Standard,No,No,7,Credit Card,Monthly,4.714285714285714,0,0,0,5,0,Medium Satisfaction,0.0,Low Promo Dependency,0.21855128205128205,Low Value,0,0,At-Risk Low Value Customers,45-54,Low Spend,0.3445128205128205,Low Retention
3366,43,Female,Skirt,Clothing,58,Tennessee,L,Teal,Fall,3.9,No,Express,No,No,45,Credit Card,Every 3 Months,1.288888888888889,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.4525769230769231,High Value,0,0,Stable Mid-Value Customers,35-44,Medium Spend,0.7068717948717949,High Retention
3367,38,Female,Gloves,Accessories,65,North Carolina,M,Red,Spring,3.6,No,2-Day Shipping,No,No,47,Debit Card,Quarterly,1.3829787234042554,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.4884294871794872,High Value,1,0,Stable Mid-Value Customers,35-44,Medium Spend,0.7321794871794872,High Retention
3368,44,Female,T-shirt,Clothing,48,Tennessee,M,Blue,Summer,3.1,No,Store Pickup,No,No,6,Venmo,Fortnightly,8.0,0,0,0,6,0,Medium Satisfaction,0.0,Low Promo Dependency,0.29667948717948717,Low Value,0,0,At-Risk Low Value Customers,35-44,Medium Spend,0.388974358974359,Low Retention
3369,30,Female,Sandals,Footwear,25,Nebraska,M,Blue,Spring,4.8,No,Express,No,No,29,Bank Transfer,Every 3 Months,0.8620689655172413,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.3514358974358974,Mid Value,0,0,Stable Mid-Value Customers,25-34,Low Spend,0.5174871794871795,Medium Retention
3370,47,Female,Sweater,Clothing,51,Maine,M,Indigo,Winter,3.8,No,2-Day Shipping,No,No,42,Cash,Monthly,1.2142857142857142,0,0,0,5,0,Medium Satisfaction,0.0,Low Promo Dependency,0.45739743589743587,High Value,0,0,Stable Mid-Value Customers,45-54,Medium Spend,0.7603589743589743,High Retention
3371,30,Female,Belt,Accessories,31,Illinois,M,Charcoal,Summer,2.8,No,Store Pickup,No,No,46,Cash,Fortnightly,0.6739130434782609,0,0,0,6,0,Low Satisfaction,0.0,Low Promo Dependency,0.43025,High Value,0,0,Stable Mid-Value Customers,25-34,Low Spend,0.8625897435897436,High Retention
3372,49,Female,Hoodie,Clothing,99,Colorado,S,Turquoise,Winter,4.0,No,Next Day Air,No,No,28,PayPal,Annually,3.5357142857142856,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.5765064102564103,Premium Value,0,0,Stable Mid-Value Customers,45-54,High Spend,0.4178717948717949,Medium Retention
3373,56,Female,Socks,Clothing,25,Pennsylvania,M,Maroon,Winter,4.6,No,Free Shipping,No,No,14,Credit Card,Every 3 Months,1.7857142857142858,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.27614743589743596,Low Value,0,0,Stable Mid-Value Customers,55+,Low Spend,0.3367948717948718,Low Retention
3374,70,Female,Sandals,Footwear,52,Minnesota,M,Purple,Spring,3.5,No,Store Pickup,No,No,12,Debit Card,Every 3 Months,4.333333333333333,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.2677820512820513,Low Value,0,0,At-Risk Low Value Customers,55+,Medium Spend,0.313025641025641,Low Retention
3375,22,Female,Blouse,Clothing,47,Nevada,S,Lavender,Spring,3.7,No,2-Day Shipping,No,No,41,Debit Card,Annually,1.146341463414634,0,0,0,2,0,Medium Satisfaction,0.0,Low Promo Dependency,0.35086538461538463,Mid Value,0,0,Stable Mid-Value Customers,18-24,Medium Spend,0.5732564102564102,Medium Retention
3376,51,Female,Boots,Footwear,98,Connecticut,XL,Yellow,Fall,4.9,No,Express,No,No,8,Credit Card,Annually,12.25,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.4731153846153846,High Value,0,0,Stable Mid-Value Customers,45-54,High Spend,0.17933333333333334,Low Retention
3377,22,Female,Hat,Accessories,46,Ohio,M,Green,Winter,4.1,No,Store Pickup,No,No,24,Cash,Quarterly,1.9166666666666667,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.4066025641025641,Mid Value,0,0,Stable Mid-Value Customers,18-24,Medium Spend,0.45687179487179486,Medium Retention
3378,37,Female,Shirt,Clothing,32,Kentucky,M,Yellow,Winter,4.6,No,Next Day Air,No,No,18,PayPal,Fortnightly,1.7777777777777777,0,0,0,6,1,High Satisfaction,0.0,Low Promo Dependency,0.3943782051282051,Mid Value,0,0,Stable Mid-Value Customers,35-44,Low Spend,0.525974358974359,Medium Retention
3379,49,Female,Shorts,Clothing,75,Minnesota,L,Gold,Fall,4.5,No,Next Day Air,No,No,6,Cash,Quarterly,12.5,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.42193589743589743,High Value,0,0,Stable Mid-Value Customers,45-54,High Spend,0.24564102564102563,Low Retention
3380,61,Female,Handbag,Accessories,51,Tennessee,L,Turquoise,Summer,5.0,No,Store Pickup,No,No,40,Cash,Weekly,1.275,0,0,0,7,1,High Satisfaction,0.0,Low Promo Dependency,0.6034166666666666,Premium Value,0,1,Champions,55+,Medium Spend,0.8484871794871796,High Retention
3381,41,Female,Dress,Clothing,52,North Dakota,L,Blue,Summer,3.8,No,Standard,No,No,6,PayPal,Every 3 Months,8.666666666666666,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.23970512820512818,Low Value,0,0,At-Risk Low Value Customers,35-44,Medium Spend,0.24564102564102563,Low Retention
3382,57,Female,Hat,Accessories,66,Minnesota,L,Turquoise,Winter,4.7,No,Standard,No,No,27,Credit Card,Quarterly,2.4444444444444446,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.4926346153846154,High Value,0,0,Stable Mid-Value Customers,55+,Medium Spend,0.4938717948717949,Medium Retention
3383,34,Female,Sweater,Clothing,35,Nebraska,M,Maroon,Spring,2.8,No,Express,No,No,2,Bank Transfer,Weekly,17.5,0,0,0,7,0,Low Satisfaction,0.0,Low Promo Dependency,0.2542115384615385,Low Value,0,0,At-Risk Low Value Customers,25-34,Low Spend,0.3907948717948718,Low Retention
3384,27,Female,Coat,Outerwear,43,Delaware,M,Pink,Fall,2.6,No,Next Day Air,No,No,39,Venmo,Bi-Weekly,1.1025641025641026,0,0,0,1,0,Low Satisfaction,0.0,Low Promo Dependency,0.2978461538461538,Low Value,0,0,Stable Mid-Value Customers,25-34,Low Spend,0.49164102564102563,Medium Retention
3385,39,Female,Hoodie,Clothing,24,Minnesota,L,Maroon,Summer,3.8,No,Free Shipping,No,No,9,Venmo,Quarterly,2.6666666666666665,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.14742307692307693,Low Value,0,0,At-Risk Low Value Customers,35-44,Low Spend,0.27764102564102566,Low Retention
3386,62,Female,Jewelry,Accessories,83,Rhode Island,M,Olive,Winter,2.8,No,Standard,No,No,16,Credit Card,Every 3 Months,5.1875,0,0,0,4,0,Low Satisfaction,0.0,Low Promo Dependency,0.39948076923076925,Mid Value,0,0,At-Risk Low Value Customers,55+,High Spend,0.3604871794871795,Low Retention
3387,34,Female,T-shirt,Clothing,62,Michigan,M,Lavender,Fall,2.6,No,2-Day Shipping,No,No,36,Cash,Quarterly,1.7222222222222223,0,0,0,4,0,Low Satisfaction,0.0,Low Promo Dependency,0.4227948717948718,High Value,0,0,At-Risk Low Value Customers,25-34,Medium Spend,0.6027179487179487,Medium Retention
3388,53,Female,Pants,Clothing,78,New Jersey,S,Pink,Spring,3.4,No,2-Day Shipping,No,No,2,Credit Card,Bi-Weekly,39.0,0,0,0,1,0,Medium Satisfaction,0.0,Low Promo Dependency,0.23748076923076925,Low Value,0,0,At-Risk Low Value Customers,45-54,High Spend,0.046487179487179495,Low Retention
3389,35,Female,Sweater,Clothing,61,South Dakota,M,Cyan,Spring,4.5,No,Store Pickup,No,No,21,Credit Card,Weekly,2.9047619047619047,0,0,0,7,1,High Satisfaction,0.0,Low Promo Dependency,0.5434551282051282,Premium Value,0,0,Stable Mid-Value Customers,35-44,Medium Spend,0.6200256410256411,High Retention
3390,38,Female,Pants,Clothing,57,North Carolina,L,Maroon,Fall,3.8,No,Free Shipping,No,No,39,Venmo,Annually,1.4615384615384615,0,0,0,2,0,Medium Satisfaction,0.0,Low Promo Dependency,0.376,Mid Value,0,0,Stable Mid-Value Customers,35-44,Medium Spend,0.549025641025641,Medium Retention
3391,32,Female,Socks,Clothing,70,Oregon,S,Red,Summer,3.0,No,Next Day Air,No,No,38,PayPal,Annually,1.8421052631578947,0,0,0,2,0,Medium Satisfaction,0.0,Low Promo Dependency,0.41808333333333336,Mid Value,0,0,Stable Mid-Value Customers,25-34,Medium Spend,0.5374102564102563,Medium Retention
3392,47,Female,Hoodie,Clothing,57,Montana,M,Silver,Fall,3.7,No,2-Day Shipping,No,No,6,Debit Card,Every 3 Months,9.5,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.25693589743589745,Low Value,0,0,At-Risk Low Value Customers,45-54,Medium Spend,0.24564102564102563,Low Retention
3393,53,Female,Scarf,Accessories,74,New Jersey,XL,Blue,Winter,4.4,No,Free Shipping,No,No,6,Venmo,Bi-Weekly,12.333333333333334,0,0,0,1,1,High Satisfaction,0.0,Low Promo Dependency,0.345974358974359,Mid Value,0,0,Stable Mid-Value Customers,45-54,High Spend,0.1001025641025641,Low Retention
3394,60,Female,Dress,Clothing,90,Arizona,M,Gold,Fall,3.1,No,Next Day Air,No,No,50,Debit Card,Monthly,1.8,0,0,0,5,0,Medium Satisfaction,0.0,Low Promo Dependency,0.637551282051282,Premium Value,1,0,Stable Mid-Value Customers,55+,High Spend,0.854974358974359,High Retention
3395,31,Female,Sandals,Footwear,98,Vermont,S,Yellow,Spring,4.2,No,Store Pickup,No,No,9,PayPal,Annually,10.88888888888889,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.47734615384615386,High Value,0,0,Stable Mid-Value Customers,25-34,High Spend,0.18948717948717947,Low Retention
3396,44,Female,Dress,Clothing,43,Colorado,M,Silver,Winter,3.1,No,Free Shipping,No,No,15,Debit Card,Every 3 Months,2.8666666666666667,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.25074358974358973,Low Value,0,0,At-Risk Low Value Customers,35-44,Low Spend,0.3494871794871795,Low Retention
3397,29,Female,Pants,Clothing,37,Tennessee,XL,Black,Winter,5.0,No,Next Day Air,No,No,5,PayPal,Quarterly,7.4,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.28012820512820513,Low Value,0,0,Stable Mid-Value Customers,25-34,Low Spend,0.23225641025641025,Low Retention
3398,19,Female,Blouse,Clothing,38,New Jersey,L,Yellow,Summer,2.7,No,Standard,No,No,13,Bank Transfer,Bi-Weekly,2.923076923076923,0,0,0,1,0,Low Satisfaction,0.0,Low Promo Dependency,0.14967948717948718,Low Value,0,0,At-Risk Low Value Customers,18-24,Low Spend,0.1788717948717949,Low Retention
3399,54,Female,Jeans,Clothing,60,Montana,L,Pink,Winter,3.8,No,Standard,No,No,44,Cash,Fortnightly,1.3636363636363635,0,0,0,6,0,Medium Satisfaction,0.0,Low Promo Dependency,0.5266217948717948,Premium Value,1,0,Stable Mid-Value Customers,45-54,Medium Spend,0.8382820512820512,High Retention
3400,40,Female,Pants,Clothing,55,Montana,XL,Yellow,Winter,3.3,No,Standard,No,No,36,Debit Card,Annually,1.5277777777777777,0,0,0,2,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3543717948717948,Mid Value,0,0,At-Risk Low Value Customers,35-44,Medium Spend,0.5145641025641026,Medium Retention
3401,39,Female,Sunglasses,Accessories,51,Nevada,M,Lavender,Fall,4.8,No,Free Shipping,No,No,18,Venmo,Fortnightly,2.8333333333333335,0,0,0,6,1,High Satisfaction,0.0,Low Promo Dependency,0.4644166666666667,High Value,0,0,Stable Mid-Value Customers,35-44,Medium Spend,0.525974358974359,Medium Retention
3402,44,Female,Backpack,Accessories,71,Nevada,L,Peach,Winter,3.4,No,Standard,No,No,39,Credit Card,Weekly,1.8205128205128205,0,0,0,7,0,Medium Satisfaction,0.0,Low Promo Dependency,0.5701153846153846,Premium Value,1,0,Stable Mid-Value Customers,35-44,Medium Spend,0.835948717948718,High Retention
3403,22,Female,Hoodie,Clothing,61,Louisiana,M,Black,Spring,4.4,No,2-Day Shipping,No,No,11,PayPal,Every 3 Months,5.545454545454546,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.39381410256410254,Mid Value,0,0,Stable Mid-Value Customers,18-24,Medium Spend,0.3006410256410257,Low Retention
3404,30,Female,Boots,Footwear,65,Illinois,M,Olive,Summer,3.9,No,Standard,No,No,1,Cash,Bi-Weekly,65.0,0,0,0,1,0,Medium Satisfaction,0.0,Low Promo Dependency,0.18562820512820513,Low Value,0,0,At-Risk Low Value Customers,25-34,Medium Spend,0.03456410256410257,Low Retention
3405,69,Female,Gloves,Accessories,34,South Carolina,L,Olive,Fall,3.9,No,2-Day Shipping,No,No,34,Credit Card,Annually,1.0,0,0,0,2,0,Medium Satisfaction,0.0,Low Promo Dependency,0.26964102564102566,Low Value,0,0,At-Risk Low Value Customers,55+,Low Spend,0.4933333333333333,Medium Retention
3406,28,Female,Blouse,Clothing,87,Washington,M,White,Summer,4.2,No,Store Pickup,No,No,47,Bank Transfer,Bi-Weekly,1.851063829787234,0,0,0,1,1,High Satisfaction,0.0,Low Promo Dependency,0.5950833333333333,Premium Value,0,0,Stable Mid-Value Customers,25-34,High Spend,0.5866410256410256,Medium Retention
3407,57,Female,Sweater,Clothing,79,Nebraska,M,Red,Spring,4.0,No,Store Pickup,No,No,24,Venmo,Quarterly,3.2916666666666665,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.5242179487179487,Premium Value,0,0,Stable Mid-Value Customers,55+,High Spend,0.45687179487179486,Medium Retention
3408,46,Female,Dress,Clothing,46,Alabama,S,Purple,Spring,2.6,No,Store Pickup,No,No,20,Cash,Quarterly,2.3,0,0,0,4,0,Low Satisfaction,0.0,Low Promo Dependency,0.28602564102564104,Low Value,0,0,At-Risk Low Value Customers,45-54,Medium Spend,0.4074871794871795,Medium Retention
3409,48,Female,Socks,Clothing,72,Montana,L,Purple,Summer,4.4,No,Standard,No,No,11,Bank Transfer,Annually,6.545454545454546,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.3902371794871795,Mid Value,0,0,Stable Mid-Value Customers,45-54,Medium Spend,0.2124871794871795,Low Retention
3410,24,Female,Shirt,Clothing,93,Minnesota,M,Teal,Summer,3.2,No,Next Day Air,No,No,3,Credit Card,Every 3 Months,31.0,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3702051282051282,Mid Value,0,0,At-Risk Low Value Customers,18-24,High Spend,0.20456410256410257,Low Retention
3411,50,Female,Sandals,Footwear,76,Ohio,L,Teal,Summer,4.3,No,Free Shipping,No,No,38,Bank Transfer,Bi-Weekly,2.0,0,0,0,1,1,High Satisfaction,0.0,Low Promo Dependency,0.5109294871794872,High Value,0,0,Stable Mid-Value Customers,45-54,High Spend,0.480025641025641,Medium Retention
3412,29,Female,Shoes,Footwear,56,New York,L,Gray,Winter,4.9,No,2-Day Shipping,No,No,45,Cash,Weekly,1.2444444444444445,0,0,0,7,1,High Satisfaction,0.0,Low Promo Dependency,0.6448076923076923,Premium Value,0,1,Champions,25-34,Medium Spend,0.9056410256410257,High Retention
3413,61,Female,Sandals,Footwear,83,Indiana,M,Magenta,Fall,3.8,No,Store Pickup,No,No,31,Venmo,Quarterly,2.6774193548387095,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.47547435897435897,High Value,0,0,At-Risk Low Value Customers,55+,High Spend,0.5428717948717949,Medium Retention
3414,34,Female,Gloves,Accessories,90,Delaware,XL,Black,Winter,2.5,No,Express,No,No,16,PayPal,Bi-Weekly,5.625,0,0,0,1,0,Low Satisfaction,0.0,Low Promo Dependency,0.3514807692307692,Mid Value,0,0,At-Risk Low Value Customers,25-34,High Spend,0.21494871794871795,Low Retention
3415,27,Female,Boots,Footwear,94,Connecticut,M,Maroon,Spring,4.9,No,Next Day Air,No,No,3,Bank Transfer,Quarterly,31.333333333333332,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.47435897435897434,High Value,0,0,Stable Mid-Value Customers,25-34,High Spend,0.20456410256410257,Low Retention
3416,38,Female,Blouse,Clothing,68,New York,M,Gold,Fall,3.0,No,2-Day Shipping,No,No,15,Bank Transfer,Annually,4.533333333333333,0,0,0,2,0,Medium Satisfaction,0.0,Low Promo Dependency,0.29647435897435903,Low Value,0,0,At-Risk Low Value Customers,35-44,Medium Spend,0.2613333333333333,Low Retention
3417,25,Female,Sandals,Footwear,53,Alabama,M,Purple,Spring,3.2,No,Store Pickup,No,No,11,Bank Transfer,Every 3 Months,4.818181818181818,0,0,0,4,0,Medium Satisfaction,0.0,Low Promo Dependency,0.26627564102564105,Low Value,0,0,At-Risk Low Value Customers,25-34,Medium Spend,0.3006410256410257,Low Retention
3418,54,Female,Coat,Outerwear,35,Massachusetts,M,Blue,Summer,2.9,No,2-Day Shipping,No,No,22,Debit Card,Fortnightly,1.5909090909090908,0,0,0,6,0,Low Satisfaction,0.0,Low Promo Dependency,0.32716666666666666,Mid Value,0,0,At-Risk Low Value Customers,45-54,Low Spend,0.576974358974359,Medium Retention
3419,53,Female,Jacket,Outerwear,30,South Carolina,M,Beige,Summer,2.8,No,Free Shipping,No,No,35,Debit Card,Annually,0.8571428571428571,0,0,0,2,0,Low Satisfaction,0.0,Low Promo Dependency,0.2578076923076923,Low Value,0,0,At-Risk Low Value Customers,45-54,Low Spend,0.5042564102564102,Medium Retention
3420,23,Female,Jewelry,Accessories,26,West Virginia,L,Indigo,Winter,3.1,No,Store Pickup,No,No,5,Venmo,Bi-Weekly,5.2,0,0,0,1,0,Medium Satisfaction,0.0,Low Promo Dependency,0.06393589743589745,Low Value,0,0,At-Risk Low Value Customers,18-24,Low Spend,0.08671794871794872,Low Retention
3421,19,Female,Hat,Accessories,60,Kentucky,M,Purple,Winter,3.4,No,Express,No,No,35,PayPal,Bi-Weekly,1.7142857142857142,0,0,0,1,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3394615384615384,Mid Value,0,0,At-Risk Low Value Customers,18-24,Medium Spend,0.44687179487179485,Medium Retention
3422,57,Female,Shoes,Footwear,30,New Jersey,M,Maroon,Summer,2.9,No,Free Shipping,No,No,27,PayPal,Weekly,1.1111111111111112,0,0,0,7,0,Low Satisfaction,0.0,Low Promo Dependency,0.36021153846153847,Mid Value,0,0,At-Risk Low Value Customers,55+,Low Spend,0.6926410256410257,High Retention
3423,19,Female,Coat,Outerwear,91,New York,L,Beige,Winter,3.2,No,Next Day Air,No,No,9,Venmo,Monthly,10.11111111111111,0,0,0,5,0,Medium Satisfaction,0.0,Low Promo Dependency,0.43758974358974356,High Value,0,0,At-Risk Low Value Customers,18-24,High Spend,0.3648205128205128,Low Retention
3424,33,Female,Boots,Footwear,71,Massachusetts,M,Brown,Spring,3.8,No,Next Day Air,No,No,21,PayPal,Bi-Weekly,3.380952380952381,0,0,0,1,0,Medium Satisfaction,0.0,Low Promo Dependency,0.3079935897435897,Low Value,0,0,At-Risk Low Value Customers,25-34,Medium Spend,0.2757179487179487,Low Retention
3425,33,Female,Scarf,Accessories,64,Florida,L,Green,Summer,3.6,No,2-Day Shipping,No,No,23,Credit Card,Monthly,2.782608695652174,0,0,0,5,0,Medium Satisfaction,0.0,Low Promo Dependency,0.40839743589743593,Mid Value,0,0,At-Risk Low Value Customers,25-34,Medium Spend,0.5314358974358975,Medium Retention
3426,38,Female,Hat,Accessories,54,Michigan,M,Blue,Summer,4.3,No,Next Day Air,No,No,3,Debit Card,Bi-Weekly,18.0,0,0,0,1,1,High Satisfaction,0.0,Low Promo Dependency,0.2568205128205128,Low Value,0,0,Stable Mid-Value Customers,35-44,Medium Spend,0.05902564102564103,Low Retention
3427,47,Female,Socks,Clothing,35,Oregon,XL,Magenta,Fall,4.8,No,2-Day Shipping,No,No,31,Credit Card,Annually,1.1290322580645162,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.3569358974358974,Mid Value,0,0,Stable Mid-Value Customers,45-54,Low Spend,0.45471794871794874,Medium Retention
3428,39,Female,T-shirt,Clothing,38,Michigan,XL,Turquoise,Winter,2.5,No,Store Pickup,No,No,44,Cash,Annually,0.8636363636363636,0,0,0,2,0,Low Satisfaction,0.0,Low Promo Dependency,0.33276282051282047,Mid Value,0,0,Stable Mid-Value Customers,35-44,Low Spend,0.6067948717948717,High Retention
3429,32,Female,Jewelry,Accessories,69,Washington,M,Gray,Fall,2.5,No,Next Day Air,No,No,20,Venmo,Monthly,3.45,0,0,0,5,0,Low Satisfaction,0.0,Low Promo Dependency,0.4118846153846154,Mid Value,0,0,At-Risk Low Value Customers,25-34,Medium Spend,0.4946666666666667,Medium Retention
3430,27,Female,Skirt,Clothing,96,Alaska,S,Purple,Winter,4.6,No,Express,No,No,34,Debit Card,Weekly,2.823529411764706,0,0,0,7,1,High Satisfaction,0.0,Low Promo Dependency,0.7391410256410256,Premium Value,0,0,Stable Mid-Value Customers,25-34,High Spend,0.7802564102564102,High Retention
3431,67,Female,Socks,Clothing,73,Montana,M,Lavender,Winter,4.2,No,Next Day Air,No,No,17,Bank Transfer,Every 3 Months,4.294117647058823,0,0,0,4,1,High Satisfaction,0.0,Low Promo Dependency,0.4673717948717949,High Value,0,0,Stable Mid-Value Customers,55+,Medium Spend,0.371025641025641,Low Retention
3432,46,Female,Belt,Accessories,49,New Mexico,S,Green,Summer,4.2,No,Express,No,No,20,Venmo,Annually,2.45,0,0,0,2,1,High Satisfaction,0.0,Low Promo Dependency,0.3516410256410256,Mid Value,0,0,Stable Mid-Value Customers,45-54,Medium Spend,0.31933333333333336,Low Retention
